,Coords,City,Tweet,Timestamp,Density
5,"[-73.99678493570386, 40.72546005049975]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
6,"[-73.99831339341813, 40.7235650100734]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
7,"[-73.93799351645404, 40.84768158073336]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
8,"[-73.98520640103352, 40.75907662569029]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
9,"[-73.98581130306766, 40.75715433143855]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
10,"[-73.98674991167465, 40.75468005647636]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
11,"[-73.98220989572918, 40.768645061537924]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
12,"[-73.98261898114085, 40.763756722256225]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
13,"[-73.94645083358297, 40.83173790172574]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
14,"[-73.95568007725008, 40.81944982332765]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
15,"[-74.0064624296788, 40.71395648778261]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
16,"[-74.0021048877398, 40.719090055543504]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
17,"[-73.91792865300816, 40.86873791504168]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
18,"[-73.96428199734645, 40.80733416642909]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
19,"[-73.96446560475908, 40.80740941267042]",New York City Metro,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,2022-03-28 09:03:23+00:00,0
0,"[-73.90685238118013, 40.84824755865167]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
1,"[-73.9056318854957, 40.85017273746318]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
2,"[-73.91661423127408, 40.83539203355555]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
3,"[-73.91281496415266, 40.84048740999628]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
4,"[-73.92427512338129, 40.82398750987166]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
5,"[-73.92213135287861, 40.827859525442065]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
6,"[-73.93005745474304, 40.81370429479284]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
7,"[-73.88593444598827, 40.87565749948002]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
8,"[-73.8924431077819, 40.86835457999357]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
9,"[-73.92162424321984, 40.82916876543197]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
10,"[-73.92532999999997, 40.827630000000056]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
11,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,2022-03-28 09:03:23+00:00,0
0,"[-74.00839799662053, 40.715121007259846]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/fdaV6mMrJS,2022-03-28 09:03:23+00:00,0
1,"[-74.01388128182117, 40.71764298425262]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/fdaV6mMrJS,2022-03-28 09:03:23+00:00,0
2,"[-74.01373259675493, 40.71757668094818]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/fdaV6mMrJS,2022-03-28 09:03:23+00:00,0
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/fdaV6mMrJS,2022-03-28 09:03:23+00:00,0
0,"[-73.931024779954, 40.66978459603372]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
1,"[-73.93024517449201, 40.67797104028747]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
2,"[-73.93024293112978, 40.650380843796796]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
3,"[-73.92752236953764, 40.62490796304288]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
4,"[-73.90372103485377, 40.75191593183808]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
5,"[-73.92856293614038, 40.763484486216676]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
6,"[-73.91584128742547, 40.75748466286799]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
7,"[-73.88258801015249, 40.742793393639076]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
8,"[-73.7689649331239, 40.66626503861801]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
9,"[-73.89369638563898, 40.74764670766844]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
10,"[-73.8313523485721, 40.65639532902385]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
11,"[-73.90297078967986, 40.88150726139797]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
12,"[-73.8965553993177, 40.90921424743758]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
13,"[-73.95342307389967, 40.7068659375544]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
14,"[-73.92505736055686, 40.6912106699291]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
15,"[-73.91521088102549, 40.68557000256561]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
16,"[-73.9384410113529, 40.698772856044414]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
17,"[-73.96608012397718, 40.710538814368334]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
18,"[-74.1161652392694, 40.628804207193205]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
19,"[-74.1283562394703, 40.56874225944868]",New York City Metro,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,2022-03-28 09:03:23+00:00,0
0,"[-74.10648979055456, 40.61337260298247]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
1,"[-73.90374086905996, 40.77476425587095]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
2,"[-73.91573377975506, 40.76299353453005]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
3,"[-73.92336146060445, 40.75361048549872]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
4,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
5,"[-73.7426165035985, 40.76548829338786]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
6,"[-73.82255864120353, 40.76477456620193]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
7,"[-73.80081237460605, 40.75996411963012]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
8,"[-73.91415990605678, 40.75357004103881]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
9,"[-73.90324816561933, 40.75366706659642]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
10,"[-73.75634531230723, 40.762395989017435]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
11,"[-73.87208716434341, 40.75695565131896]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
12,"[-73.88427596954065, 40.7556692345586]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
13,"[-73.76351645216751, 40.76118029836201]",New York City Metro,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",2022-03-28 09:03:23+00:00,0
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #FLine NB from Jay St - MetroTech to W 4 St - Wash Sq https://t.co/DKFwY4Y0UY,2022-03-28 09:03:23+00:00,0
0,"[-74.00839799662053, 40.715121007259846]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/Ptw3b8GBNk,2022-03-28 09:03:22+00:00,0
1,"[-74.01388128182117, 40.71764298425262]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/Ptw3b8GBNk,2022-03-28 09:03:22+00:00,0
2,"[-74.01373259675493, 40.71757668094818]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/Ptw3b8GBNk,2022-03-28 09:03:22+00:00,0
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/Ptw3b8GBNk,2022-03-28 09:03:22+00:00,0
0,"[-73.99119967381125, 40.69256638440824]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
2,"[-73.99067993461651, 40.693180042176124]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
3,"[-73.99050487856869, 40.69350004228461]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
4,"[-73.99353600126825, 40.68731789376057]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
5,"[-74.00354992784725, 40.668550050197425]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
6,"[-73.99886571147924, 40.67618972425557]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
7,"[-74.08086698034332, 40.62716613421159]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
10,"[-73.96977338794824, 40.67439356233]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
11,"[-73.96333776356738, 40.6644981183195]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
12,"[-73.9217485561513, 40.608971537185084]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
13,"[-73.90737116457353, 40.59600226819445]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
14,"[-73.97425080244044, 40.679627546079764]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
15,"[-73.9581172136988, 40.64679747418699]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
16,"[-73.94506402754224, 40.630371549040454]",New York City Metro,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,2022-03-28 09:03:22+00:00,0
0,"[-74.15027731524243, 40.61526034911917]",New York City Metro,Updated: Construction on #DLine NB from 145 St to Tremont Av https://t.co/7NwQK2w7hh,2022-03-28 09:03:22+00:00,0
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #DLine NB from 145 St to Tremont Av https://t.co/7NwQK2w7hh,2022-03-28 09:03:22+00:00,0
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #ALine SB from 125 St to 59 St - Columbus Circle https://t.co/2nPwekx0ct,2022-03-28 09:03:21+00:00,0
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #2Line NB from 14 St to 96 St https://t.co/gbzoaqpMbU,2022-03-28 09:03:21+00:00,0
1,"[-73.9647482883516, 40.696644210230936]",New York City Metro,Updated: Construction on #6Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall https://t.co/pelYgs3rww,2022-03-28 09:03:21+00:00,0
2,"[-74.00193870221423, 40.710044629969296]",New York City Metro,Updated: Construction on #6Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall https://t.co/pelYgs3rww,2022-03-28 09:03:21+00:00,0
3,"[-73.98855670365879, 40.69946321367943]",New York City Metro,Updated: Construction on #6Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall https://t.co/pelYgs3rww,2022-03-28 09:03:21+00:00,0
