,Coords,City,Tweet,Timestamp
7,"[-74.15011535720434, 40.625620722128865]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
8,"[-74.08166308781392, 40.62473167878038]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
9,"[-73.92949910604865, 40.80073892658418]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
10,"[-73.92945693593006, 40.799612393250044]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
11,"[-73.93066835397232, 40.86976234316364]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
12,"[-73.93111928211157, 40.86680047574858]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
13,"[-73.84420729756118, 40.6646656301497]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
14,"[-73.82405206649902, 40.793558123653504]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
15,"[-73.82358992184679, 40.79174635503255]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
16,"[-73.7927598572705, 40.71921613047106]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
17,"[-73.90195992025637, 40.72620004682159]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
18,"[-73.79375021183613, 40.71853026134311]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
19,"[-73.8358799292873, 40.8216500379246]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Signing nothing..Capt is saving lives, he isn't obstructing traffic for no reason #911LoneStar",2022-02-22 01:03:37+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,SIM8 SIM8X SIM22 SIM23 SIM24 SIM25 and SIM26 buses are getting back on schedule after traffic congestion cleared in the Lincoln Tunnel. https://t.co/LVKcXhNjFr,2022-02-22 01:02:17+00:00
2,"[-74.00503416841346, 40.76045204496255]",New York City Metro,SIM8 SIM8X SIM22 SIM23 SIM24 SIM25 and SIM26 buses are getting back on schedule after traffic congestion cleared in the Lincoln Tunnel. https://t.co/LVKcXhNjFr,2022-02-22 01:02:17+00:00
3,"[-73.99672976068851, 40.757037110103134]",New York City Metro,SIM8 SIM8X SIM22 SIM23 SIM24 SIM25 and SIM26 buses are getting back on schedule after traffic congestion cleared in the Lincoln Tunnel. https://t.co/LVKcXhNjFr,2022-02-22 01:02:17+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@gildedbat This is like watching a car crash from the inside.,2022-02-22 01:00:13+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@Tanjirosbabymom A traffic cop? The worst,2022-02-22 00:55:51+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,BUFFALO: Injury crash: NB on I-190 exit 21-rte. 384: Right lane blocked,2022-02-22 00:54:42+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@dglennon20 @StevieC22534754 @elonmusk It’s not nothing. FSD Beta is 1 part of the FSD software package. You also get

 •Navigate on Autopilot
•Auto Lane Change
•Autopark
•Summon
•Full Self-Driving Computer
•Traffic Light and Stop Sign Control",2022-02-22 00:48:12+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,The outbound #GeorgeWashingtonBridge is now a quick drive from the #CrossBronxExpressway approach. Inbound is at 20-25 minutes for the upper and lower levels. @1010WINS @PANYNJ_GWB https://t.co/n02ZCGwrT7,2022-02-22 00:47:02+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@lesllake @ericadamsfornyc @NYCSanitation sorry you’re stuck but As a year round biker, I find it ironic that the car in front of you (stuck in traffic) has a plate that says B1CYCLES",2022-02-22 00:40:14+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
1,"[-73.92949910604865, 40.80073892658418]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
2,"[-73.93134898579768, 40.794380060767]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
3,"[-73.93407991804838, 40.86260502266819]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
4,"[-73.92393531494199, 40.73554495903179]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
5,"[-73.81280485473239, 40.71577166641775]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
6,"[-73.90195992025637, 40.72620004682159]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
7,"[-73.79375021183613, 40.71853026134311]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
8,"[-73.82293650161978, 40.78930232297752]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
9,"[-73.8358799292873, 40.8216500379246]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
10,"[-73.91727593376179, 40.88146722516251]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
11,"[-74.02199357688376, 40.62086464194231]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
12,"[-74.03056250102814, 40.61121692344566]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
13,"[-74.02891180886922, 40.61279048568474]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.: Incident clear, traffic normal.",2022-02-22 00:36:55+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@SourPatchB If they made this the eye test at the DMV, there would be no traffic ever again. Everyone would’ve failed",2022-02-22 00:36:41+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
1,"[-73.92945693593006, 40.799612393250044]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
2,"[-73.93134898579768, 40.794380060767]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
3,"[-73.93066835397232, 40.86976234316364]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
4,"[-73.93407991804838, 40.86260502266819]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
5,"[-73.93111928211157, 40.86680047574858]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
6,"[-73.84420729756118, 40.6646656301497]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
7,"[-73.92393531494199, 40.73554495903179]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
8,"[-73.82405206649902, 40.793558123653504]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
9,"[-73.82358992184679, 40.79174635503255]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
10,"[-73.7927598572705, 40.71921613047106]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
11,"[-73.81280485473239, 40.71577166641775]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
12,"[-73.82293650161978, 40.78930232297752]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
13,"[-74.02784717843637, 40.61368764153471]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
14,"[-74.03056250102814, 40.61121692344566]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
15,"[-74.02891180886922, 40.61279048568474]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
16,"[-74.0246507998167, 40.618504505756036]",New York City Metro,"CLEARED HUDSON VALLEY: Slow traffic: NB on I-87 exit 16-exit 17: Stop and go traffic: Incident clear, traffic normal.",2022-02-22 00:36:32+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Come on ⁦@ericadamsfornyc⁩ ⁦@NYCSanitation⁩ why do you allow garbage pick up at 7:30 at night blocking streets. Midnight to 5 am will alleviate traffic issues #commonsense https://t.co/W8rK4mavnb,2022-02-22 00:34:31+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"The call sheet is Hollywood in capsule form: obsessed with rank and pecking order, bluntly open about power dynamics, but at base just one big construction site.

Read more from @rcbl: https://t.co/8uzWNggS4t

#CallSheet #Hollywood #IATSE",2022-02-22 00:30:50+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
8,"[-73.92945693593006, 40.799612393250044]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
9,"[-73.93134898579768, 40.794380060767]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
10,"[-73.93066835397232, 40.86976234316364]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
11,"[-73.93407991804838, 40.86260502266819]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
12,"[-73.93111928211157, 40.86680047574858]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
13,"[-73.84420729756118, 40.6646656301497]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
14,"[-73.92393531494199, 40.73554495903179]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
15,"[-73.82405206649902, 40.793558123653504]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
16,"[-73.82358992184679, 40.79174635503255]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
17,"[-73.7927598572705, 40.71921613047106]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
18,"[-73.81280485473239, 40.71577166641775]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
19,"[-73.82293650161978, 40.78930232297752]",New York City Metro,"UPDATE HUDSON VALLEY: VEHICLE ON FIRE: NB ON I-87 EXIT 16-EXIT 17: ALL LANES CLEAR, DELAYS EXIST.",2022-02-22 00:26:29+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
1,"[-73.92949910604865, 40.80073892658418]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
2,"[-73.93134898579768, 40.794380060767]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
3,"[-73.93407991804838, 40.86260502266819]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
4,"[-73.92393531494199, 40.73554495903179]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
5,"[-73.81280485473239, 40.71577166641775]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
6,"[-73.90195992025637, 40.72620004682159]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
7,"[-73.79375021183613, 40.71853026134311]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
8,"[-73.82293650161978, 40.78930232297752]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
9,"[-73.8358799292873, 40.8216500379246]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
10,"[-73.91727593376179, 40.88146722516251]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
11,"[-74.02199357688376, 40.62086464194231]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
12,"[-74.03056250102814, 40.61121692344566]",New York City Metro,UPDATE HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic.,2022-02-22 00:25:39+00:00
